,ensembl_gene_id,logFC,logCPM,LR,PValue,FDR,No1,No2,No3,ST1,ST2,ST3,symbol,name
1792,ENSMUSG00000047594,-0.761709311,0.25927975,3.333556799,0.067879933,1,48,49,43,29,40,18,Olfr1122,olfactory receptor 1122
1801,ENSMUSG00000073953,0.587099672,1.068087392,3.32265101,0.068331561,1,34,74,50,41,112,94,Olfr596,olfactory receptor 596
1857,ENSMUSG00000034583,-0.475445482,2.826469774,3.306635909,0.06900061,1,276,266,264,195,235,166,Olfr1347,olfactory receptor 1347
1873,ENSMUSG00000095527,1.339947987,-1.715975531,3.283975928,0.069959259,1,5,7,2,12,15,8,Olfr888,olfactory receptor 888
1875,ENSMUSG00000095187,-0.509193158,2.199709168,3.282311273,0.070030243,1,185,167,174,121,138,118,Olfr1381,olfactory receptor 1381
1909,ENSMUSG00000048501,1.289646039,-1.510496365,3.266284948,0.0707176,1,5,2,10,13,7,21,Olfr938,olfactory receptor 938
1916,ENSMUSG00000075145,1.194314552,-0.677446474,3.255848552,0.071169092,1,3,15,19,25,32,19,Olfr1155,olfactory receptor 1155
1980,ENSMUSG00000078080,2.391511186,-2.251675011,3.205412624,0.073394993,1,0,8,0,4,6,12,Olfr585,olfactory receptor 585
2006,ENSMUSG00000059623,-0.879089448,-0.306060996,3.163273007,0.07531205,1,24,52,21,13,28,12,Olfr39,olfactory receptor 39
2113,ENSMUSG00000059279,-0.473693952,2.687017857,3.084340456,0.079049307,1,267,240,224,171,219,151,Olfr224,olfactory receptor 224
2127,ENSMUSG00000075220,-3.551898753,-3.555937235,3.070817449,0.079709381,1,4,1,0,0,0,0,Olfr993,olfactory receptor 993
2160,ENSMUSG00000095525,3.062909993,-3.736001565,3.065679812,0.07996171,1,0,0,0,0,3,0,Olfr834,olfactory receptor 834
2232,ENSMUSG00000095301,-0.543974519,1.560708687,3.033095666,0.081582226,1,152,85,104,77,66,91,Olfr476,olfactory receptor 476
2247,ENSMUSG00000052508,-0.358444281,5.793159726,3.014667797,0.08251436,1,2220,2108,1691,1443,2477,1115,Olfr536,olfactory receptor 536
2290,ENSMUSG00000110991,-3.005629171,-3.73469417,3.011265896,0.082687692,1,0,0,3,0,0,0,Olfr908,olfactory receptor 908
2322,ENSMUSG00000058662,-0.764468661,0.503859099,2.983882437,0.084097322,1,46,43,79,26,49,26,Olfr69,olfactory receptor 69
2358,ENSMUSG00000075148,3.590423275,-3.557793998,2.942314444,0.086287015,1,0,0,0,3,2,0,Olfr1141,olfactory receptor 1141
2360,ENSMUSG00000101750,-0.410239709,4.238595327,2.940856132,0.086364946,1,1021,696,458,530,500,557,Olfr1392,olfactory receptor 1392
2373,ENSMUSG00000094119,0.666521787,0.505429724,2.934294107,0.086716561,1,29,38,34,39,84,47,Olfr612,olfactory receptor 612
2423,ENSMUSG00000071494,0.344158727,4.438451841,2.904729588,0.088320065,1,815,592,500,830,833,757,Olfr455,olfactory receptor 455
2542,ENSMUSG00000066899,0.703985283,0.416159465,2.831651336,0.092423281,1,36,32,26,36,72,52,Olfr870,olfactory receptor 870
2552,ENSMUSG00000068950,0.896567625,-0.394921895,2.82343257,0.092897545,1,11,28,11,20,34,36,Olfr338,olfactory receptor 338
2608,ENSMUSG00000055971,-0.837326295,0.10949927,2.800011638,0.094263623,1,35,40,48,10,45,24,Olfr378,olfactory receptor 378
2678,ENSMUSG00000047626,-0.503632468,1.3541625,2.73282024,0.098305551,1,81,113,93,49,94,67,Olfr791,olfactory receptor 791
2679,ENSMUSG00000058071,-0.854494423,0.4230592,2.732359077,0.098333937,1,59,35,64,24,54,18,Olfr818,olfactory receptor 818
2680,ENSMUSG00000060084,-0.546130175,2.260932964,2.732355778,0.09833414,1,192,127,230,204,103,89,Olfr748,olfactory receptor 748
2697,ENSMUSG00000095075,-1.14675288,-1.044618311,2.711356554,0.099636231,1,28,24,8,7,8,10,Olfr782,olfactory receptor 782
2724,ENSMUSG00000045678,-0.894228595,-0.316085874,2.687999665,0.101106669,1,28,39,26,7,28,20,Olfr1489,olfactory receptor 1489
2742,ENSMUSG00000075121,-0.969555667,-0.745579103,2.663584119,0.102669153,1,18,27,24,10,21,7,Olfr1195,olfactory receptor 1195
2749,ENSMUSG00000057761,2.091749344,-2.475211852,2.65046862,0.103519375,1,6,0,0,8,1,9,Olfr1022,olfactory receptor 1022
2777,ENSMUSG00000111306,0.472514512,1.502734081,2.62210573,0.105384508,1,53,104,73,74,139,110,Olfr1065,olfactory receptor 1065
2783,ENSMUSG00000044170,-0.283478381,5.955666229,2.619304165,0.105570726,1,2858,1910,2004,2010,1957,1635,Olfr1384,olfactory receptor 1384
2825,ENSMUSG00000070375,-0.46847635,1.505712697,2.573212006,0.108686846,1,103,107,109,77,84,74,Olfr406,olfactory receptor 406
2842,ENSMUSG00000062649,-0.538070723,1.922698187,2.548661465,0.110387741,1,186,122,128,74,110,121,Olfr44,olfactory receptor 44
2920,ENSMUSG00000064044,0.484244632,1.466228162,2.526935318,0.111917395,1,55,77,88,71,133,113,Olfr319,olfactory receptor 319
2921,ENSMUSG00000047039,2.075107157,-2.942510044,2.523737558,0.1121445,1,1,1,0,3,1,8,Olfr1151,olfactory receptor 1151
2936,ENSMUSG00000058114,-0.522624407,1.32427741,2.512548911,0.112943121,1,80,115,85,70,102,37,Olfr127,olfactory receptor 127
2950,ENSMUSG00000049648,0.458957196,1.8399433,2.505150497,0.113474644,1,112,107,74,132,174,106,Olfr273,olfactory receptor 273
2988,ENSMUSG00000050763,-0.376509176,3.910483029,2.471861034,0.115900622,1,564,529,552,300,536,490,Olfr1395,olfactory receptor 1395
2999,ENSMUSG00000055033,0.520789002,0.991303218,2.465338279,0.116382644,1,35,43,82,67,68,88,Olfr420,olfactory receptor 420
3138,ENSMUSG00000111517,0.52573613,0.90337509,2.434839485,0.118666041,1,46,80,27,70,86,55,Olfr1238,olfactory receptor 1238
3147,ENSMUSG00000095401,-1.086083144,-0.743053754,2.425416706,0.119381492,1,26,21,20,6,28,6,Olfr804,olfactory receptor 804
3277,ENSMUSG00000090629,0.493687134,1.142745875,2.405656431,0.120897402,1,75,57,46,86,89,77,Olfr180,olfactory receptor 180
3307,ENSMUSG00000075149,-1.297722927,-2.055537756,2.38615265,0.122414571,1,7,10,8,1,6,4,Olfr1138,olfactory receptor 1138
3324,ENSMUSG00000049573,0.724361057,0.385046574,2.374924465,0.123297562,1,37,30,22,28,83,48,Olfr780,olfactory receptor 780
3327,ENSMUSG00000109542,-0.914882711,-0.407851732,2.373025666,0.123447582,1,8,41,45,11,22,11,Olfr470,olfactory receptor 470
3356,ENSMUSG00000062987,0.54414937,0.731413509,2.35243771,0.125087265,1,35,55,39,60,53,78,Olfr715b,olfactory receptor 715B
3357,ENSMUSG00000093901,1.178294667,-1.263941163,2.352189124,0.12510721,1,0,13,12,7,26,13,Olfr893,olfactory receptor 893
3364,ENSMUSG00000075165,0.633213689,0.470853612,2.34413447,0.125755392,1,21,38,41,36,88,40,Olfr1105,olfactory receptor 1105
3416,ENSMUSG00000060303,0.538365499,0.84548498,2.339547272,0.126126205,1,23,80,44,59,87,55,Olfr1447,olfactory receptor 1447
3418,ENSMUSG00000070875,0.704239621,-0.061328485,2.338125687,0.126241367,1,9,38,23,19,46,44,Olfr1100,olfactory receptor 1100
3458,ENSMUSG00000060765,-0.579817792,1.208428126,2.312074865,0.128372591,1,112,72,75,74,90,27,Olfr325,olfactory receptor 325
3828,ENSMUSG00000110947,-0.507140598,1.157605054,2.264475626,0.13237101,1,80,84,84,47,88,49,Olfr1333,olfactory receptor 1333
3837,ENSMUSG00000074995,-0.737442882,0.048957736,2.25582298,0.133112672,1,25,55,33,7,52,22,Olfr201,olfactory receptor 201
3868,ENSMUSG00000092077,-0.337184087,3.352034824,2.228602973,0.135476293,1,392,418,311,283,367,257,Olfr101,olfactory receptor 101
4030,ENSMUSG00000043366,-0.465284023,1.512302825,2.183098032,0.139533339,1,94,106,118,73,103,62,Olfr78,olfactory receptor 78
4043,ENSMUSG00000049806,-0.506730079,0.923977933,2.171135189,0.140622395,1,65,86,61,35,54,65,Olfr466,olfactory receptor 466
4064,ENSMUSG00000053146,-1.200770771,-1.410588357,2.153620466,0.142234142,1,19,9,14,6,13,2,Olfr352,olfactory receptor 352
4065,ENSMUSG00000074966,-0.833494296,-0.530947919,2.152999003,0.142291711,1,29,29,21,9,24,14,Olfr1275,olfactory receptor 1275
4218,ENSMUSG00000070438,0.7255166,-0.316724095,2.146351166,0.14290917,1,12,23,20,21,30,42,Olfr313,olfactory receptor 313
4288,ENSMUSG00000058807,-2.457116455,-3.836819782,2.106833545,0.146642475,1,0,2,0,0,0,0,Olfr331,olfactory receptor 331
4353,ENSMUSG00000096708,-2.457116455,-3.836819782,2.106833545,0.146642475,1,0,2,0,0,0,0,Olfr1475,olfactory receptor 1475
4444,ENSMUSG00000075197,0.54764338,0.668855115,2.09531331,0.14775142,1,20,51,56,51,72,55,Olfr1046,olfactory receptor 1046
4445,ENSMUSG00000110804,1.568177366,-2.644740415,2.094563445,0.14782393,1,0,3,2,5,8,2,Olfr1084,olfactory receptor 1084
4470,ENSMUSG00000044985,-0.265648873,4.508936552,2.074480517,0.149780929,1,693,1069,668,615,1023,476,Olfr124,olfactory receptor 124
4604,ENSMUSG00000073972,0.419714617,2.235853499,2.064112303,0.150802719,1,84,171,146,172,201,156,Olfr553,olfactory receptor 553
4671,ENSMUSG00000043357,-0.502536067,0.586758876,2.024173147,0.154813167,1,47,71,50,35,49,36,Olfr187,olfactory receptor 187
4681,ENSMUSG00000109020,0.939966419,-1.070051028,2.01782536,0.155461645,1,5,15,8,10,16,29,Olfr197,olfactory receptor 197
4712,ENSMUSG00000075061,0.786952629,-0.57724394,2.000707298,0.157225825,1,11,21,10,17,49,14,Olfr1272,olfactory receptor 1272
4714,ENSMUSG00000050815,-0.891677405,-0.007434673,2.000035983,0.157295473,1,46,30,36,5,25,43,Olfr1441,olfactory receptor 1441
4749,ENSMUSG00000111174,0.372585684,2.792559429,1.981027111,0.159282245,1,180,246,159,191,365,230,Olfr1240,olfactory receptor 1240
4757,ENSMUSG00000111454,-1.55170401,-2.470550658,1.974109629,0.160012323,1,4,4,10,3,3,0,Olfr998,olfactory receptor 998
4785,ENSMUSG00000059379,0.450381006,0.992550878,1.957608386,0.161769328,1,36,92,34,56,127,42,Olfr1014,olfactory receptor 1014
4802,ENSMUSG00000043354,-0.467471116,2.207022004,1.94858636,0.162739265,1,94,105,351,95,103,146,Olfr577,olfactory receptor 577
4803,ENSMUSG00000058188,0.736654677,-0.336638972,1.947337686,0.162874029,1,8,23,25,24,41,25,Olfr746,olfactory receptor 746
4834,ENSMUSG00000075064,1.521981083,-1.413119251,1.929233819,0.164842293,1,0,16,0,0,47,0,Olfr1506,olfactory receptor 1506
4850,ENSMUSG00000075072,-0.532347508,1.29145965,1.921733104,0.16566573,1,103,93,73,38,115,53,Olfr48,olfactory receptor 48
4855,ENSMUSG00000068647,-0.822447851,-0.516568086,1.919197777,0.165945124,1,27,24,27,27,17,6,Olfr1278,olfactory receptor 1278
4891,ENSMUSG00000029184,-0.403067901,1.909297205,1.902068964,0.167846919,1,132,199,81,84,183,62,Olfr109,olfactory receptor 109
4909,ENSMUSG00000078624,0.814449398,-0.486811148,1.892930082,0.168871807,1,13,9,26,22,35,25,Olfr613,olfactory receptor 613
4914,ENSMUSG00000075090,0.642394111,-0.130283312,1.891319164,0.169053208,1,24,16,25,30,27,48,Olfr1234,olfactory receptor 1234
4930,ENSMUSG00000095312,-2.86736518,-3.55780381,1.88729634,0.169507183,1,0,5,0,0,0,0,Olfr382,olfactory receptor 382
4936,ENSMUSG00000068535,-0.288211638,3.969562373,1.885069786,0.169759051,1,738,613,356,508,618,298,Olfr169,olfactory receptor 169
4950,ENSMUSG00000075101,0.346195294,3.086333292,1.878295089,0.170528049,1,135,351,226,139,494,330,Olfr1222,olfactory receptor 1222
4989,ENSMUSG00000059864,-0.436081584,1.39919387,1.850630061,0.173710132,1,116,85,91,74,92,56,Olfr1393,olfactory receptor 1393
4996,ENSMUSG00000062272,-0.903904535,-0.579263822,1.845660667,0.174288929,1,16,34,25,18,26,3,Olfr1129,olfactory receptor 1129
5016,ENSMUSG00000109547,0.377719163,2.046922732,1.839467856,0.175013331,1,86,154,107,106,219,140,Olfr1294,olfactory receptor 1294
5027,ENSMUSG00000068819,0.9673063,-1.52844178,1.834673146,0.175576573,1,5,5,8,6,11,22,Olfr1131,olfactory receptor 1131
5038,ENSMUSG00000049028,-0.414488865,1.252941455,1.828345516,0.17632309,1,119,85,60,85,74,43,Olfr873,olfactory receptor 873
5059,ENSMUSG00000057503,-0.551494874,1.245876632,1.819009324,0.177431245,1,132,71,63,54,107,34,Olfr1459,olfactory receptor 1459
5084,ENSMUSG00000048933,-0.473090808,1.123593115,1.807697508,0.178784683,1,89,90,63,39,73,68,Olfr722,olfactory receptor 722
5104,ENSMUSG00000096703,-1.167875883,-1.574334837,1.799334551,0.179792965,1,10,12,12,4,16,1,Olfr1286,olfactory receptor 1286
5113,ENSMUSG00000059873,-0.599110383,0.298489197,1.794753794,0.180348032,1,29,50,61,31,42,20,Olfr1029,olfactory receptor 1029
5147,ENSMUSG00000049018,-0.501889915,0.41505271,1.777051958,0.182511746,1,41,57,50,32,41,33,Olfr368,olfactory receptor 368
5162,ENSMUSG00000051509,-0.422176762,2.354600794,1.769251162,0.183474781,1,167,193,194,89,226,134,Olfr414,olfactory receptor 414
5198,ENSMUSG00000047544,-0.602055527,0.127004361,1.75731732,0.184959481,1,33,58,28,13,53,21,Olfr616,olfactory receptor 616
5238,ENSMUSG00000073973,0.370760492,2.193663913,1.7378966,0.187405562,1,88,126,171,107,190,212,Olfr552,olfactory receptor 552
5253,ENSMUSG00000073956,-0.404063183,1.443265407,1.731580126,0.188209227,1,70,115,117,74,86,68,Olfr592,olfactory receptor 592
5262,ENSMUSG00000050281,-0.474340272,1.046373643,1.72874102,0.188571761,1,59,62,104,28,74,69,Olfr630,olfactory receptor 630
5276,ENSMUSG00000061000,-1.078188315,-1.610453774,1.718652587,0.189866579,1,8,7,20,1,9,8,Olfr507,olfactory receptor 507
5278,ENSMUSG00000075078,0.431626158,1.247219513,1.718031254,0.189946663,1,40,58,101,68,99,93,Olfr1250,olfactory receptor 1250
5313,ENSMUSG00000061614,-1.198276043,-1.971702253,1.698269782,0.192514407,1,12,8,5,5,9,0,Olfr845,olfactory receptor 845
5332,ENSMUSG00000056959,-0.401140323,2.181640534,1.69083998,0.193490278,1,183,158,156,139,173,85,Olfr315,olfactory receptor 315
5351,ENSMUSG00000095893,-0.456446856,0.696407813,1.684485018,0.194329563,1,37,63,75,22,48,64,Olfr884,olfactory receptor 884
5398,ENSMUSG00000074965,-0.643284477,0.228494879,1.664383184,0.197012553,1,54,29,48,42,37,12,Olfr1277,olfactory receptor 1277
5410,ENSMUSG00000044798,0.36490909,1.799970434,1.658789185,0.197766885,1,58,123,119,97,138,146,Olfr923,olfactory receptor 923
5411,ENSMUSG00000090631,2.126469077,-3.11870162,1.658258238,0.197838657,1,2,0,0,1,6,2,Olfr456,olfactory receptor 456
5493,ENSMUSG00000050030,0.350683655,1.896769043,1.623790149,0.202564114,1,96,141,85,130,160,122,Olfr728,olfactory receptor 728
5519,ENSMUSG00000110912,0.461843395,0.614289165,1.615830605,0.203674132,1,31,49,40,37,83,53,Olfr1080,olfactory receptor 1080
5527,ENSMUSG00000043698,0.374462766,1.584763004,1.614068048,0.203920901,1,60,78,115,80,118,132,Olfr62,olfactory receptor 62
5548,ENSMUSG00000094858,0.379124156,1.318295166,1.606975996,0.204917405,1,46,106,58,60,136,80,Olfr1297,olfactory receptor 1297
5551,ENSMUSG00000051182,-0.408661687,1.701634012,1.605123109,0.2051787,1,74,154,119,38,107,141,Olfr655,olfactory receptor 655
5563,ENSMUSG00000064006,0.486970148,0.478829682,1.601424768,0.205701417,1,57,35,21,64,54,37,Olfr190,olfactory receptor 190
5580,ENSMUSG00000064252,-0.52631793,2.232129376,1.594830142,0.206637397,1,224,119,180,132,204,64,Olfr329,olfactory receptor 329
5586,ENSMUSG00000054526,0.380723476,1.226806819,1.591757356,0.207075236,1,44,71,80,60,89,109,Olfr1500,olfactory receptor 1500
5638,ENSMUSG00000045792,-0.371177427,3.177851992,1.575686972,0.209383046,1,445,235,317,210,209,366,Olfr578,olfactory receptor 578
5680,ENSMUSG00000067528,0.410959612,1.180724083,1.563204221,0.211196677,1,90,51,49,93,93,66,Olfr1424,olfactory receptor 1424
5691,ENSMUSG00000093839,0.391831529,0.991155736,1.557915494,0.211970693,1,46,66,53,63,87,70,Olfr462,olfactory receptor 462
5808,ENSMUSG00000093920,0.320150562,2.53136333,1.518361756,0.217867577,1,125,231,150,167,278,192,Olfr463,olfactory receptor 463
5831,ENSMUSG00000058904,-0.493489421,0.604332193,1.510456485,0.219069444,1,52,55,57,23,63,40,Olfr1413,olfactory receptor 1413
5851,ENSMUSG00000060888,-0.578390353,0.114840976,1.503404427,0.220148277,1,37,35,46,16,43,26,Olfr566,olfactory receptor 566
5863,ENSMUSG00000073917,0.297121008,2.899025682,1.500624225,0.22057534,1,177,293,190,217,335,266,Olfr665,olfactory receptor 665
5879,ENSMUSG00000059251,-1.094463107,-2.218151209,1.496179612,0.221260128,1,2,13,7,3,4,2,Olfr345,olfactory receptor 345
5916,ENSMUSG00000047545,-0.387591174,1.228758204,1.481423058,0.223552004,1,59,97,98,47,94,59,Olfr629,olfactory receptor 629
5921,ENSMUSG00000067513,-2.39904647,-3.248195999,1.480028891,0.223770002,1,4,0,4,0,1,0,Olfr1436,olfactory receptor 1436
5952,ENSMUSG00000096485,-0.540864523,0.100859851,1.469899363,0.225361573,1,17,60,44,19,42,20,Olfr1466,olfactory receptor 1466
5965,ENSMUSG00000096254,-0.609128655,-0.15269233,1.467013667,0.225817461,1,50,35,17,20,32,14,Olfr724,olfactory receptor 724
5978,ENSMUSG00000075155,-0.948753632,-0.581448114,1.45952371,0.227005919,1,32,27,14,4,11,33,Olfr1133,olfactory receptor 1133
5995,ENSMUSG00000043911,-0.964313432,-1.24890493,1.455808535,0.227598206,1,7,25,9,0,25,6,Olfr922,olfactory receptor 922
6014,ENSMUSG00000075112,0.41567132,0.911126549,1.449121195,0.228669017,1,59,47,46,82,87,44,Olfr1211,olfactory receptor 1211
6050,ENSMUSG00000049372,-0.559823816,0.686742735,1.435273082,0.230905793,1,55,53,67,61,59,15,Olfr1183,olfactory receptor 1183
6063,ENSMUSG00000045126,-1.255872955,-2.316465691,1.427983664,0.232093788,1,8,4,7,0,5,4,Olfr1445,olfactory receptor 1445
6065,ENSMUSG00000059319,1.055068169,-2.214088455,1.427657031,0.232147193,1,5,1,4,5,5,11,Olfr295,olfactory receptor 295
